date,10137,10604,11308,11674,11850,12036,12079,12140,12458,12888,14816,15966,16571,17144,17750,18374,18411,18921,19561,20394,20730,21274,21573,21936,22496,23077,23712,23819,23827,23851,23915,24096,24109,24272,24360,24416,24440,24459,24563,24811,25232,25646,25785,25937,26438,26542,26606,27705,27879,27975,28345,30525,31077,31173,31536,32563,33099,36150,36740,38375,38682,38850,39116,40213,40272,40440,40571,41072,41136,41419,42307,42366,42550,42796,43772,44150,44206,44599,44740,45428,45487,46850,48071,48557,49015,49373,49680,49744,51131,51588,51596,51625,52265,52361,52687,52775,53081,53663,53786,53831
19720119,-0.005348,-0.014337,-0.002169,0,0.013136,-0.009091,-0.004438,0.00431,0,0,-0.03125,0.013605,0.004695,-0.009063,-0.004405,0.005319,-0.022346,-0.020979,0,-0.002625,-0.009901,0.006849,-0.006734,-0.015924,-0.007833,-0.011494,0.004587,-0.004975,0.003268,-0.005236,-0.016807,-0.014706,0.00813,0,0.005025,-0.005917,-0.014493,-0.068966,-0.012,-0.004525,0.024242,0.015464,0,0,-0.012804,-0.018868,0,0.130435,0.016667,0,0.003597,0.014925,-0.028369,0.008065,0.01845,0.075117,0.003717,0.012658,0.001527,0,-0.005587,0.002247,0,-0.012987,-0.011442,-0.005076,0.016892,0.004739,-0.040936,0.017413,-0.03125,-0.024931,-0.009009,0.010204,0.006536,-0.033058,-0.008475,0.005525,0,-0.014286,0.01995,-0.015686,-0.01675,-0.020619,0.011628,0.013652,-0.008811,0.013761,0.005587,-0.005391,-0.035714,0,-0.044444,0.023364,-0.007692,-0.024,-0.014535,-0.004184,-0.008772,0.007299
19720120,0,-0.005455,-0.019565,0,0.001621,-0.002294,0.002972,0.017167,-0.003663,0.004926,0.008065,0.002237,0.009346,0,0.004425,-0.008818,0.011429,0,-0.02,0,0.005,0,-0.016949,0,-0.023684,-0.017442,0,0,-0.013029,0.005263,-0.019943,0.015522,-0.004032,-0.019417,0.01,-0.005952,-0.009804,0.026455,-0.01417,0.004545,-0.005917,-0.005076,0,-0.015625,-0.005188,0.004808,-0.006993,0.076923,0.032787,-0.02439,0.003584,-0.029412,0.007299,-0.036,0.007246,-0.030568,0,0.025,-0.012195,-0.013393,0,-0.013453,-0.011765,-0.008772,0.00463,-0.015306,0.013289,-0.009434,-0.012195,-0.017115,0.008197,-0.017045,-0.027273,0,-0.006494,-0.008547,-0.008547,-0.010989,0.006993,-0.043478,0.002445,-0.001992,0.001704,0.026316,-0.002874,0,-0.004444,-0.013575,0.033333,-0.00271,0.022222,-0.013072,0,-0.009132,-0.015504,0.02459,-0.00295,0,-0.013274,0
19720121,-0.032258,-0.005484,0.015521,0,-0.012945,0,-0.013333,0.046414,-0.007353,0,-0.008,-0.011161,-0.018519,0.009146,-0.022026,0.012456,-0.016949,0.021429,-0.015306,-0.031579,0.014925,-0.07483,-0.006897,0.003236,0.002695,-0.008876,0,-0.021667,0.009901,-0.002618,0,0,-0.020243,-0.00495,-0.009901,-0.023952,-0.019802,0.020619,-0.01848,-0.002262,0,-0.010204,-0.005146,0.026455,-0.003911,0,0.007042,-0.008929,0.015873,0.025,-0.007143,0.015152,0.065217,-0.012448,-0.02518,-0.027027,-0.007407,0.018293,-0.010802,-0.004525,0,0.004545,-0.017857,-0.004425,-0.013825,-0.007772,-0.003279,0.02381,0.04321,-0.014925,0.00813,0.00289,0.014019,0,-0.026144,0.008621,0,0.005556,0.013889,0.030303,0.004878,-0.007984,0,0,-0.004323,-0.003367,-0.008929,0.009174,0.080645,-0.002717,0,0.019868,0.011628,-0.004608,-0.015748,-0.008,0.002959,0.004202,0.004484,-0.014493
19720124,0.005556,-0.012868,0.0131,-0.00565,-0.02623,-0.025287,-0.021021,-0.048387,0.003704,-0.009804,0.016129,-0.006772,-0.009434,0.003021,-0.009009,-0.008787,-0.005747,-0.013986,-0.036269,-0.005435,-0.019608,-0.007353,-0.006944,-0.022581,-0.010753,-0.029851,-0.009132,0.006814,-0.019608,-0.023622,0,0.003731,-0.004132,-0.004975,-0.01,0.006135,-0.005051,-0.020202,0,-0.004535,0.011905,-0.005155,-0.008621,0.005155,-0.022251,-0.014354,-0.013986,-0.117117,-0.015625,-0.00622,-0.010791,-0.029851,0.020408,-0.021008,-0.02583,0,-0.003731,-0.017964,0.00156,-0.004545,0,-0.047511,-0.054545,0.008889,-0.002336,-0.005222,0,-0.009302,-0.017751,-0.022727,0,-0.014409,0.013825,0.030303,-0.040268,0.017094,-0.017241,0.01105,-0.027397,-0.007353,-0.002427,-0.042254,-0.017007,-0.010256,-0.005789,-0.02027,0,-0.05,-0.0199,-0.013624,0,-0.006494,-0.022989,-0.013889,-0.048,-0.016129,-0.038348,0.004184,-0.017857,-0.040441
19720125,-0.005525,-0.009311,0.008621,-0.022727,0.005051,-0.018868,0.003067,0.021186,-0.01107,-0.00495,-0.02381,-0.011364,0.028571,0.009036,0.009091,-0.007979,-0.00578,0.028369,0.021505,0.005464,-0.03,0.059259,-0.01049,0,-0.005435,0.033846,-0.004608,-0.001692,0.003333,0.011183,-0.002907,-0.01487,0.008299,0.005,-0.015152,0.010732,-0.005076,0.015464,-0.01046,0.04328,-0.008941,0.010363,0.005565,0.005128,0.017403,0.004854,0,0,-0.031746,0.0125,-0.018182,0,0,0.021459,-0.030303,-0.009259,-0.014981,-0.012195,-0.018692,0.013699,0.005618,0.016627,-0.032051,-0.008811,-0.004684,0.007874,-0.003289,0.00939,0.006024,0.018088,-0.024194,0.020468,0.009091,0.019608,0.006993,0.008403,0.035088,-0,-0.007042,-0.007407,0.017032,0.004202,-0.00519,0.036269,-0.0131,-0.027586,0,-0.004785,-0.015228,0.005525,0,-0.006536,0.047059,0.004695,0,0.016393,0,-0.0125,0.009091,-0.007663
19720126,-0.016667,-0.00188,-0.002137,0.011628,0.00335,-0.014423,-0.009174,-0.016598,0.014925,0.034826,0,0,0,0.002985,-0.004505,-0.00983,-0.005814,-0.006897,0.005263,0.029891,0,-0.020979,-0.024735,-0.006601,0.002732,0.005952,0,-0.055932,-0.006645,0.005376,-0.005831,-0.030189,-0.004115,0.0199,0.005128,-0.01227,-0.005102,0.005076,0.004228,-0.028384,-0.006024,0.005128,-0.012216,0.015306,0,0.004831,0,-0.05102,0.032787,0.012346,0,-0.015385,-0.006667,-0.042017,0,0.028037,-0.007605,-0.006173,0.007937,-0.009009,0.039106,0.007009,0.033113,0.004444,0.009412,-0.010417,0.006601,0.009302,-0.005988,0.010152,0,-0.011461,0,-0.004808,0.013889,-0.025,0.008475,0,-0.014184,-0.014925,0.004785,-0.002092,0.006957,0.095,0.00295,0.003546,0.009009,0,-0.010309,-0.005495,-0.007246,-0.013158,-0.033708,-0.009524,-0.004202,0.032258,-0.006135,-0.004219,-0.009009,0.003861
19720127,0.011299,0.001883,0.003212,-0.017241,0.011686,-0.029268,0.003086,0.029536,0.014706,0,0.00813,-0.011494,0.018519,-0.008929,0,0.038809,0,0.006944,0.08377,0,0.015464,0.042857,0.01087,-0.009967,0.008174,0.011834,-0.009259,0.023339,0.003344,-0.005348,-0.002933,0.015564,0.020661,-0.004878,0.005102,0,0.025641,0.010101,0,0.022472,0.006061,0.056122,0.019435,0.005025,0.092105,0,0.007092,0.064516,0,0,0.022222,-0.015625,0.026846,0.02193,0.03125,0.018182,-0.019157,0.024845,-0.001575,0.009091,0.037634,0.016241,0.044872,0,0.044289,-0.010526,0.001639,0.064516,0.060241,0.09799,0.024793,0.031884,0.009009,0.019324,0.047945,0.017094,0,0.005556,0.014388,0.045455,-0.009524,0.027254,0.010363,0.077626,0,0.060071,0,0,0.010417,-0.005525,-0.021898,0.013333,-0.069767,0.009615,-0.021097,0.078125,-0.006173,0.004237,0.045455,0.038462
19720128,0,-0.005639,0.007471,0,-0.0033,0.005025,0.001538,0.004098,0.014493,0.033654,-0.008065,0.004651,-0.018182,0.003003,0.00905,0.013032,0.023392,-0.013793,0.004831,0.010554,0.015228,0.006849,-0.007168,0.013423,-0.008108,0,0,0.008772,0.006667,0,0,-0.011494,0.008097,0.014706,0,0.006211,0.015,0.03,-0.010526,-0.008791,-0.012048,0,0.024263,-0.005,-0.009639,-0.014423,-0.014085,0.131313,-0.031746,0.02439,0,0,-0.019608,0.04721,0.020833,-0.008929,0.03125,0,0.031546,0.004505,0.005181,0.027397,-0.006135,0,0.022321,0.031915,-0.00491,-0.025974,-0.017045,0.02746,0.024194,0.008427,0.008929,0.014218,-0.019608,0,0,-0.01105,0.021277,0.028986,0.014423,0.010204,0.003419,0,-0.001471,0.006667,-0.008929,-0.009615,0.025773,0.008333,0,0,0.05,0.004762,-0.043103,0.043478,0.018634,0,0.008696,0.044444
19720131,-0.011173,0.00189,0.014831,-0.011696,-0.003311,0.005,-0.004608,0.008163,-0.003571,-0.004651,0.00813,-0.002315,-0.007407,0.02994,0,0.003431,-0.005714,-0.006993,-0.024038,0.036554,0.04,-0.006803,-0.01444,0,0.008174,-0.023392,0.004673,0.010435,-0.013245,0,-0.008824,0.007752,-0.004016,0.014493,0.015228,-0.006173,-0.019704,0.033981,0,-0.002217,-0.006098,0.014493,0.001692,0.005025,-0.018248,0.004878,0,0.0625,0,0,-0.007246,-0.015873,0.006667,0.040984,0.001855,0.009009,0.007576,-0.006061,0.006116,0.040359,0.030928,0.02,-0.191358,0,0.0131,-0.010309,0,-0.013333,0.028902,0.048998,-0.007874,-0.002786,-0.013274,-0.004673,0.06,0,0.008403,-0.005587,0.027778,0.112676,0,-0.014141,0.008518,-0.025424,-0.001473,0.003311,0,-0.014563,0.015075,-0.008264,0.014925,0,-0.02381,-0.004739,0.022523,0.027778,0.018293,0.008439,0.030172,-0.035461
19720201,-0.00565,0.00566,0.002088,0.011834,0,-0.012438,0,-0.020243,-0.003584,-0.014019,0,4.64e-4,-0.009434,-0.011628,0,-0.005128,-0.008046,0.007042,-0.014778,-0.007557,0.014423,0.013699,0.003663,0.013245,-0.010811,0.02994,0,0.005164,0.013423,-0.010753,0.00276,-0.003846,0,-0.009524,-0.005,-0.006211,0.020101,0.032864,-0.004255,-0.004444,-0.018405,-0.014286,-0.013514,0.01,-0.033457,0.009709,0.007143,0.07563,-0.016393,-0.011905,-0.014599000000000001,0,-0.013245,0.059055,-0.012963,-0.013393,0.018797,-0.018293,0.006079,0.00431,0.01,-0.010893,-0.022901,-0.013274,-0.012931,-0.015625,-0.003289,0,0.02809,-0.006369,0.007937,-0.011173,0,-0.014085,0.006289,-0.016807,0,-0.005618,0.013514,0,0.004739,-0.002049,0.016892,-0.013043,-0.014749,-0.0033,-0.022523,0.004926,0.044554,0.008333,-0.014706,0.013158,0.02439,0.009524,0.017621,-0.013514,-0.002994,-0.004184,-0.004184,-0.014706
19720202,0.011364,-0.009381,0.027083,-0.017544,0.004983,0.002519,-0.013889,0,0,0.018957,0.016129,-0.018779,0.019048,0.011765,0,0.003436,-0.023529,-0.020979,-0.015,0.005076,0.023697,0.060811,0.010949,0.013072,-0.005464,-0.002907,-0.004651,0.041096,0.006623,-0.005435,0.045045,-0.019305,-0.012097,-0.014423,-0.015075,-0.025,0.014778,0.004545,-0.008547,-0.015625,0,0.024155,-0.003425,-0.009901,0.042308,0,0,-0.039063,0,0,-0.003704,0.032258,0.04698,0.003717,-0.009381,0.00905,-0.03321,-0.006211,0.009063,-0.008584,-0.00495,-0.002203,0.015625,0.008969,-0.015284,0.005291,0,0.036036,0.032787,-0.014957,-0.007874,-0.050847,-0.013453,0.014286,-0.00625,0,0,0.016949,0.033333,-0.006329,0.007075,-0.002053,-0.011628,0.057269,0.008982,0.019868,0.018433,0.004902,0.023697,-0.011019,-0.007463,0.090909,0.02381,0.004717,-0.012987,-0.020548,-0.015015,-0.012605,-0.029412,-0.007463
19720203,-0.016854,0.003788,0,-0.017857,0.008264,-0.01005,0.001565,0.008264,-0.007299,-0.013953,-0.007937,-0.007177,-0.004673,-0.014535,-0.022422,0.015411,0.012048,-0.014286,0.005076,0.015152,-0.009259,-0.006369,0.00722,0.006452,0.005495,0.017493,-0.014019,-0.019737,-0.006579,-0.027322,0.002874,-0.015748,0.004082,0,-0.010204,0.00641,0.014563,-0.0181,-0.00431,-0.002268,-0.0125,0.004717,0.001718,0.015,0.00123,0,0,0.04065,0,-0.012048,-0.011152,0,-0.00641,0.014815,-0.011364,-0.017937,-0.01145,0.03125,-0.005988,-0.021645,0,-0.013245,0.023077,-0.004444,-0.006652,0.028947,-0.016502,-0.004348,-0.042328,0.006508,0.007937,-0.035714,-0.004545,-0.014085,0.006289,0.025641,0.016667,-0.011111,-0.012903,-0.038217,-0.004684,-0.004115,0.001681,0.133333,0.005935,0.00974,0,0.014634,0.013889,0.008357,-0.007519,0,-0.023256,-0.014085,-0.02193,-0.006993,0.006098,0.004255,0.004329,-0.011278
19720204,0.011429,0.041509,0,0.012121,0.002623,0.002538,0.003125,-0.004098,0.003676,-0.018868,0,0.004819,0.004695,-0.00885,0.022936,-0.001686,0.017857,0.036232,0.009091,0.034826,0.011682,-0.00641,-0.010753,0,-0.008197,0.005731,-0.004739,0.001678,-0.013245,0.016854,0.008596,-0.012,-0.005854,0.02439,-0.010309,0.006369,-0.019139,-0.004608,0.012987,-0.004545,0.012658,0,0,0.004926,0.003686,0.009615,0,0.015625,0.016667,0,0.007519,-0.015625,0.045161,0.029197,0.009579,0.004566,0.007722,0.066667,-0.006024,0,0.009353,0.011186,-0.082707,0,0.017857,0.02046,0,-0.004367,-0.016575,0.006466,0.007874,0.055556,-0.004566,-0.004762,0,0.025,-0.008197,-0.005618,0,0.072848,0.007059,-0.004132,0.006711,0.055147,0.001475,-0.016077,0.00905,0.019231,0.022831,-0.019337,0,0.041667,0,-0.014286,0.004484,-0.007042,0.024242,-0.004237,-0.021552,0.011407
19720207,0.00565,0.007246,-0.014199,0.005988,0.008278,0.007595,-0.001558,0.004115,-0.010989,-0.014423,0.024,0.007194,0.009346,-0.014881,0.004484,-0.002534,-0.011696,0,0,-0.019231,0.013857,0,0.01087,-0.003205,0.008264,0.002849,0.014286,0.0134,-0.013423,0.002762,0.034091,-0.008097,-0.020747,0.019048,0.005208,-0.012658,0.004878,0,-0.010684,-0.015982,-0.0125,0.014085,0.003431,0.004902,-0.03672,0,0.014184,-0.023077,0,0,-0.007463,-0.031746,-0.018519,-0.031915,0.00759,0.004545,-0.003831,0,0,0.00885,-0.014851,-0.022124,0.032787,0,0.008772,-0.017544,0.001678,0,0.02809,-0.03212,-0.003906,-0.008772,-0.009174,0,-0.01875,0.04065,0,0.011299,-0.006536,0.061728,0.002336,-0.024896,0.005,-0.055749,-0.010309,-0.013072,-0.004484,0,0.022321,0.008451,0.022727,0.034286,-0.011905,0.014493,0.026786,0,0.026627,0.008511,0.013216,0
