date,10401,10516,10604,11308,11703,11754,11850,12060,12079,12749,13688,13856,13901,14277,14322,14541,15667,15966,16424,17144,18163,18411,19393,19553,19561,20482,20626,21004,21936,22103,22111,22592,22752,22779,22840,23077,25013,25267,25320,25785,26403,26825,27828,27887,37102,47837,48071,48506,48725,51043
19720114,0.005263,0,-0.013937,0.002155,8.31e-4,0.013228,0.001672,-0.00396,0.01059,0.001287,-0.003876,-0.001783,0,-0.007582,0.0025,-0.01046,0.016997,-0.002288,0.003067,-0.012158,0.014634,0,0,-0.008881,0.054945,0,-0.004702,-0.003817,-0.018634,0.003135,-0.007792,-0.008621,0.002941,0.015175,-0.011494,0.011765,0.015515,0.003521,0.012821,-0.003436,0.034672,0.02451,0,-0.003448,0.034375,-0.006173,-0.003247,0.003861,-0.014894,0
19720117,-0.005236,-0.032028,-0.012367,-0.007527,0.004153,0.002611,0.010017,0.017893,0.001497,0.006427,-0.007782,-0.005357,0.001736,-0.004244,-0.006234,0.006342,0.006964,0.009174,0.003058,0.009231,0.020833,-0.005495,0.004237,0.003584,0.010417,0.008171,0.007874,-0.003831,-0.006329,-0.025,-0.006545,0.015459,0.004888,0.022422,-0.023256,0.008721,-0.011111,0.010526,0.004219,0.006897,0.011464,0.028708,0.010695,-0.00346,-0.019637,0,-0.013029,-0.007692,-0.00432,0.004796
19720118,-0.007895,0,-0.001789,-0.001083,0.007444,0.020833,0.006612,-0.001953,0.010463,-0.007663,-0.003922,-0.003591,-0.006932,0.023018,0.003764,0.010504,0.001383,0.002273,0.012195,0.009146,-0.009464,-0.01105,0.004219,0.003571,0.030928,0.001938,-0.00625,0,0,0.027244,0.006588,0.003806,0.003891,0.026316,0.011905,0.002882,-0.022472,0,-0.012605,-0.001712,0.020052,-0.013953,0.018519,0.027778,0.001541,-0.006211,-0.014851,0.007752,-0.002169,-0.031026
19720119,-0.007958,0.040441,-0.014337,-0.002169,-0.003284,0.007653,0.013136,0.001957,-0.004438,0.002574,0,0.001802,-0.008726,0,-0.005,-0.006237,0.01105,0.013605,-0.018072,-0.009063,0.004777,-0.022346,-0.006303,0.001779,0,0,-0.014151,-0.015385,-0.015924,-0.029641,0.007853,-9.48e-4,-0.007752,0,0,-0.011494,0.00431,0,-0.008511,0,0.031624,-0.018868,0.023377,0.010135,-0.016923,-0.016667,-0.01675,-0.003846,-0.008696,-0.018473
19720120,-0.016043,-0.017668,-0.005455,-0.019565,0.002471,-0.002532,0.001621,-0.011719,0.002972,0,-0.003937,-0.014388,-0.03169,0.01,-0.013819,0.004184,0.008197,0.002237,0.01227,0,0,0.011429,0.012685,-0.008881,-0.02,0.019342,0.009569,-0.011719,0,0.022508,0.01039,-0.003795,-0.019531,-0.007123,-0.008824,-0.017442,0.004292,0.010417,-0.012876,0,-0.031483,-0.028846,-0.007614,0.016722,-0.048513,-0.025424,0.001704,-0.007722,0.010965,-0.008783
19720121,-0.01087,-0.010791,-0.005484,0.015521,0.001643,-0.002538,-0.012945,-0.003953,-0.013333,-0.006418,-0.007905,-0.012774,0.012727,-0.0033,0.014013,0,0.01897,-0.011161,-0.006061,0.009146,0.007924,-0.016949,-0.006263,-0.005376,-0.015306,0.00759,-0.004739,0.007905,0.003236,-0.006289,-0.010283,0.004762,0,-0.004304,0.014837,-0.008876,-0.019943,-0.027491,0.008696,-0.005146,0.008554,-0.009901,-0.002558,-0.009868,0.037829,0.004348,0,0.011673,0.019523,0.002532
19720124,0.002747,-0.010909,-0.012868,0.0131,-0.001641,-0.013995,-0.02623,-0.017857,-0.021021,-0.002584,0,0.012939,-0.008977,0,-0.018844,-0.00625,-0.005319,-0.006772,0.003049,0.003021,-0.017296,-0.005747,-0.008403,-0.012613,-0.036269,0.007533,-0.003175,-0.023529,-0.022581,-0.012658,-0.012987,-0.006635,0,-0.014409,0.002924,-0.029851,-0.02907,-0.024735,0.008621,-0.008621,-0.011026,0,-0.005128,-0.0299,-0.028526,0.008658,-0.017007,-0.026923,0.012766,-0.015152
19720125,0.00274,0,-0.009311,0.008621,-0.005752,0.00129,0.005051,-0.00404,0.003067,-0.007772,0,0,-0.018116,-0.014073,0.006402,-0.006289,-0.010695,-0.011364,0.006079,0.009036,-0.0016,-0.00578,-0.019068,-0.00365,0.021505,-0.005607,0.009554,0.008032,0,0.016026,0.005263,-0.001908,0.017928,0.001462,-0.002915,0.033846,0.011976,0.025362,0.017094,0.005565,0,-0.03,-0.005155,0.010274,0.006525,0,-0.00519,0.01581,-0.008403,-0.011538
19720126,-0.010929,-0.007353,-0.00188,-0.002137,-0.004132,-0.009021,0.00335,-0.01217,-0.009174,-0.010444,-0.01992,0,0.01476,-0.026029,-0.006361,0.004219,-0.002703,0,-0.006647,0.002985,-0.00641,-0.005814,0,-0.009158,0.005263,-0.003759,0.015773,-0.015936,-0.006601,0.006309,0.010471,9.56e-4,-0.001957,-0.00146,0.01462,0.005952,0.008876,-0.003534,0.008403,-0.012216,0.008576,-0.020619,0,0.010169,0.012966,-0.004292,0.006957,-0.003891,0.006356,0.006485
19720127,0.005525,0.003704,0.001883,0.003212,0.009129,0.03381,0.011686,0.024641,0.003086,0.001319,0.004065,0.010949,0.027273,0.007759,0.008963,0.008403,0.00813,-0.011494,0,-0.008929,0.014516,0,0.017279,0.009242,0.08377,0.003774,-0.004658,0.020243,-0.009967,0.00627,0.005181,0.014327,0.015686,0.039474,0.034582,0.011834,0.002933,0.028369,0.004167,0.019435,0.056122,0.021053,0.010363,0.020134,0.0304,-0.00431,0.010363,0.019531,0.010526,0.037371
19720128,-0.002747,0.00369,-0.005639,0.007471,0.009046,0.016352,-0.0033,0.006012,0.001538,0.022398,0.004049,0.001805,0.017699,0.00941,0.016497,0.008333,0.00672,0.004651,0.006135,0.003003,0.014308,0.023392,0.006369,0.007326,0.004831,-0.003759,-0.00468,-0.007937,0.013423,0.015576,0.009021,0.011299,0.005792,0.028129,0,0,0.033626,0.006897,0,0.024263,0.040258,-0.005155,0.010256,0.029605,0.02795,0.004329,0.003419,0.034483,0.016667,-0.004969
19720131,-0.013774,0.033088,0.00189,0.014831,0,0,-0.003311,-0.011952,-0.004608,-0.009021,-0.012097,0.001802,-0.005217,0.002542,-0.003745,-0.010331,-0.012016,-0.002315,0.009146,0.02994,0.003135,-0.005714,8.44e-4,-0.001818,-0.024038,0.007547,0.004702,-0.004,0,0.001534,0.007663,0,-0.001919,0.010944,-0.008357,-0.023392,0.018105,0.003425,0.004149,0.001692,-0.018576,0.015544,0.020305,0,0.021148,-0.006466,0.008518,0.02963,0.006148,-0.017478
19720201,0.00838,-0.003559,0.00566,0.002088,8.15e-4,0.007426,0,-0.002016,0,0.007802,-0.004082,0.001799,0.006993,-8.45e-4,0,0.006263,-0.006757,4.64e-4,0.021148,-0.011628,0,-0.008046,0.006356,-0.007286,-0.014778,0.014981,-0.00624,-0.012048,0.013245,-0.004594,-0.006337,0.010242,0.002885,0.012179,0.011236,0.02994,0.002786,0.010239,-0.004132,-0.013514,0.003155,0.010204,0.004975,-0.01278,0.022189,-0.013015,0.016892,0.010791,0.010183,0.024142
19720202,0.00277,0.007143,-0.009381,0.027083,0.026873,0.03317,0.004983,0,-0.013889,0.006452,-0.004098,0.016158,0.006944,0.015228,0.006266,0,0.001361,-0.018779,-0.008876,0.011765,0.021875,-0.023529,0.002105,0.00367,-0.015,0.02583,0.028257,-0.004065,0.013072,0,-0.002551,0.020276,0.027804,0.014706,0,-0.002907,-0.005556,0.013514,0.016598,-0.003425,-0.018868,0.005051,-0.002475,0.003236,-0.004342,-0.004396,-0.011628,-0.003559,0,0
19720203,-0.002762,0.003546,0.003788,0,0.011895,-0.01308,0.008264,-0.006061,0.001565,0.008974,0.024691,0,0.006897,0.003333,0.004981,0,0.013587,-0.007177,-0.029851,-0.014535,0,0.012048,0.016807,0.003656,0.005076,-0.010791,0.00916,0,0.006452,0.006154,0.014066,0.00271,0.020522,-0.007905,0.002778,0.017493,-0.00419,0,0,0.001718,0.005609,0.005025,0.009926,-0.003226,0.021802,0.002208,0.001681,0,0.008065,-0.019851
19720204,0.00554,-0.031802,0.041509,0,0.009404,0.012048,0.002623,-0.004065,0.003125,-0.002541,-0.012048,0.019435,0,0.006645,0.011152,0.012033,0.004021,0.004819,-0.009231,-0.00885,0.003058,0.017857,0.014463,-0.004036,0.009091,0.005455,0.013616,0,0,0.003058,0.064313,0.001802,0.003656,-0.018592,0.01108,0.005731,-0.007013,-0.006667,-0.008163,0,-0.003984,0,-0.009828,-0.009709,0.009957,0.026432,0.006711,-0.010714,-0.002,-0.005063
19720207,-0.002755,0.014599000000000001,0.007246,-0.014199,-0.006211,-0.009524,0.008278,-0.032653,-0.001558,0.007643,-0.02439,0,-0.001712,0.019802,-0.008578,-0.006224,-0.007295,0.007194,-0.012422,-0.014881,0.004573,-0.011696,-0.014257,-0.00738,0,-0.001808,-0.004478,-0.008163,-0.003205,0.006098,-0.016588,-0.005396,-0.021858,-0.00406,0,0.002849,-0.007062,-0.006711,-0.00823,0.003431,-0.0128,0,0.004963,-0.029412,-0.011549,0.004292,0.005,-0.009025,-0.024048,-0.019084
19720208,0,-0.010791,-0.005435,0.00823,0.007813,0.00601,-0.004926,0.012658,0,0.001264,0.004167,-0.005199,-0.001715,0.017799,-0.007417,0,0.006757,0.016667,0.003145,0.012085,0.013657,-0.023669,0.022727,-0.009294,0,0.003623,0.001499,0,0.006431,-0.001515,-0.007229,9.04e-4,0.001862,-0.023098,-0.00274,-0.005682,0.00569,0.003378,-0.020747,-0.001709,0.011345,0,0.024691,0,-0.015692,0.012821,-0.016584,0.005464,0.014374,-0.019455
19720209,-0.002762,-0.003636,0.001821,0.007143,0.008527,0.035842,0.00165,0.010417,0.01092,0.002525,-0.008299,0,-0.005155,0.005564,0.01868,-0.004175,0.013423,0.009368,-0.003135,0.00597,0.035928,0.012121,0.014141,0.001876,0.025126,0.018051,0.013473,0.00823,0.031949,0.025797,-0.003641,-0.003613,0.01487,-0.002782,-0.005495,0.028571,-0.001414,0.003367,0.008475,0.005137,-0.003205,0.03,0.00241,0.003367,0.010145,0.046414,0.001686,0.023551,-0.002024,-0.034392
19720210,-0.00831,-0.021898,-0.021818,-0.007092,0.010761,-0.031142,0.004942,0.002062,0.001543,0.001259,-0.004184,0.003484,-0.005181,7.91e-4,0.006112,-0.008386,0.001325,0,0,0.023739,0.030347,-0.017964,0.00996,0.011236,0.014706,0.007092,0.004431,0.008163,-0.01548,0.008876,-0.00609,0.003626,-0.009158,0.029289,0,0.002778,0.018414,-0.006711,-0.008403,0.001704,0.008039,-0.019417,0.009615,0.013423,-0.025825,0.018145,0.003367,-0.00885,0.010142,0.005479
19720211,-0.01676,-0.007463,-0.01487,0.010204,-7.6e-4,0,0.003279,-0.004115,-0.004931,0,-0.012605,-0.005208,0,-0.00158,-0.00486,-0.008457,-0.01455,-0.013921,-0.012579,0.002899,-0.029453,-0.018293,0.001972,-0.001852,-0.024155,-0.003521,0.005882,-0.008097,-0.012579,-0.013196,0.012255,-0.006323,0,-0.012195,0.01105,0.00277,0.004172,-0.010135,-0.012712,-0.006803,-0.009569,-0.019802,-0.009524,-0.013245,0.013255,-0.005941,-0.001678,0.014286,0.006024,0.017711
19720214,-0.008523,0.003759,-0.003774,0.00404,-0.015982,-0.005952,0,-0.008264,-0.00313,-0.010063,0.004255,0.001745,0.003472,-0.001582,-0.002686,-0.025586,0.001342,-0.007059,0.012739,0.017341,0.00578,0,0.001969,-0.001855,-0.009901,0.003534,-0.013158,0.012245,-0.006369,0.003566,0,-0.003636,-0.009242,0.004115,-0.002732,0.005525,0,0.003413,-0.017167,-0.013699,0.017713,-0.010101,-0.028846,-0.026846,0,0,-0.006723,0.004577,0,0.028112
19720215,0.008596,0.003774,0,0.008048,-0.010054,0.015569,0.004902,-0.0020830000000000002,0.007849,0.001272,-0.012712,0.003484,0.013841,0.007924,0.012285,-0.002188,0.005362,0,0.012579,0,-0.001437,0.006211,0.003929,0,0.01,0.001761,0,0.004194,0.00641,0.007429,0.014528,-9.12e-4,0.007463,0.027322,-0.005479,-0.005495,0.00831,0.010204,0,0.010417,0.02769,-0.010204,-0.009901,0.010345,-0.001453,0,-0.011844,0,-0.005988,0.010417
19720216,0.005682,-0.007519,0.018939,0.017964,0.003125,0.018868,0.00813,0.008351,-0.012461,0.003812,-0.030043,0,0.037543,0.006289,0.021845,0.015351,0.008,0,0,0.011364,0.018705,0,0.011742,0.005576,0.039604,0.010545,-0.007407,0,0.015924,0.001475,0.002387,0.007306,-0.001852,0.006649,0.013774,-0.01105,0.035714,0.010101,0,-0.003436,0.016166,0.030928,0.01,0.020478,0.02329,0.003984,0.010274,0.02993,-0.006024,0.014175
19720217,-0.008475,-0.007576,-0.007435,0,-0.002336,-0.011574,-0.004839,0.00207,-0.014196,-0.001266,0.00885,0.001736,0.023026,-0.017188,0.014252,0,0.013228,0,-0.018634,0,0.001412,-0.006173,0.001934,-0.003697,-0.028571,-0.006957,0.008955,-0.00813,0,0.008837,0.02619,0.003626,0.009276,0.033025,0.002717,0,0.005305,0.006667,0.030568,0.005172,-0.007576,0.005,-0.009901,0,0.012802,0.031746,0.00339,0.006838,-0.012121,-0.016518
19720218,0.002849,-0.007634,0,-0.011765,0.002342,-0.01171,-0.004862,0,0.0096,0.001267,0.013158,-0.010399,0,0,-0.008197,-0.008639,-0.011749,-0.018957,-0.018987,0,-0.015515,0.018634,-0.003861,-0.001855,-0.004902,-0.001751,-0.017751,0.004098,0.00627,0.007299,-0.007915,-0.001041,-0.002757,-0.012788,0.01626,0.005587,-0.015831,0.006623,-0.004237,-0.003431,0.001527,-0.014925,0.01,0.023411,0.018258,0.040385,-0.006757,0.005093,-0.006135,-0.009044
19720222,0.008523,-0.007692,0.011236,-0.003968,-0.007788,0,0.001629,-0.004132,-0.026941,0.003797,-0.004329,0.010508,-0.003215,-0.009539,-0.001181,0.002179,0.006605,0,0.03871,0.005618,-0.025788,-0.012195,-0.00969,0,0,0.010526,-0.006024,0.008163,0.006231,0.005797,-0.003513,0.00363,-0.017512,-0.018135,0.002667,0.002778,0.002681,0.032895,-0.012766,-0.008606,0.005335,0.010101,-0.002475,0.009804,0.081379,0.005545,0,-0.016892,0,-0.019557
19720223,-0.002817,0.023256,0.011111,0.001992,0.003925,0.003555,-0.004878,-0.014523,0.001629,0.011349,0.008696,-0.001733,0.004839,-0.004815,0.004728,0.006522,0.005249,-0.002415,-0.009317,-0.022346,0.010294,0.006173,0.009785,0,0.004926,0,-0.013636,-0.004049,0.009288,-0.004323,-0.027027,0.01085,0.001876,-0.010554,0.015957,0.01385,0.005348,0.003185,-0.00431,-0.019097,0.014405,0.03,0.047146,0,-0.002551,0,-0.010204,-0.005155,-0.004115,0.021277
19720224,-0.00226,-0.003788,0.012821,-0.00994,-0.002346,-0.003447,0.004902,-0.010526,0.029268,0.011222,0.012931,0.003472,-0.017657,-0.005645,0.007059,-0.010799,-0.001305,0.016949,-0.003135,0.002857,0.010189,0,-0.005814,-0.001859,0.019608,0.008681,-0.001536,-0.00813,0,-0.007236,-0.004831,0.003578,0.014981,-0.009333,-0.013089,0,0,0,-0.004329,0,-0.007474,-0.024272,0.014218,0.006472,0.067775,0.007353,-0.012027,-0.001727,-0.002066,-0.010417
19720225,0.002874,-0.003802,0.001808,0.004016,0.041074,0.015439,-0.001626,0.014894,-0.00158,0.023428,-0.004255,0.010381,0.006536,-0.003244,0.023364,0.008734,-0.003922,0.021429,0.006289,0.008547,-0.002882,-0.006135,0,0.005587,0,0.005164,0,0,0.003067,0,-0.033981,0.005348,-0.004613,-0.004038,0.01061,-0.005464,0.00266,0,-0.004348,-0.00354,-7.53e-4,0.029851,-0.009346,0.009646,0.023952,0.021898,0.006957,0.00346,-0.010352,-0.010526
19720228,0,-0.022901,0.016245,-0.006,-0.016692,0.004678,0.001629,0.012579,0.007911,-0.007229,-0.012821,0,-0.012987,0.001627,-0.004566,0.006494,-0.006562,0.030303,0.0125,-0.002825,-0.004335,0.012346,0.003899,0.003704,-0.043269,-0.013699,-0.004615,0,0.006116,-0.007289,0.022613,-0.007092,-0.021316,0.006757,0,0.002747,0.003979,-0.038095,-0.008734,-0.017762,-0.002261,0.019512,0,0.009554,-0.023392,0.001786,0.01209,-0.006897,-0.01046,0.031915
19720229,-0.002865,0.015625,-0.005329,0.00503,0,0.020955,-0.017886,0.004141,-0.006279,0.004854,0,0.006849,0.019737,0.004062,0.010321,0.021505,0,-0.006787,0.033951,0.031161,-0.002903,0.02439,-0.001942,0.001845,-0.025126,-0.001736,-0.001546,0,0.015805,0.001468,0.012285,0.005357,0.011364,0.006711,-0.002625,0.008219,0.019815,-0.0033,-0.013216,0.003617,0.007553,-0.004785,0.028302,0.015773,0.021557,0.001783,0.022184,-0.003472,0.019027,0.020619
19720301,-0.008621,0.065385,-0.010714,0.013013,0.003086,-0.003421,-0.001656,0.02020599999999999,0.033175,0.02657,-0.012987,0.013605,0.016129,0.003236,0.043133,0.002105,0.010568,0.006834,0,0.005495,0.005822,0.005952,-0.025292,0.007366,0.010309,0.005217,0.018576,0.032787,0.039039,0,0.021845,8.88e-4,0.004682,0.029333,0,0.019022,-0.009067,-0.019868,-0.008929,0.005405,0.025487,0.009615,0.018349,-0.003106,0.036342,0.035587,0,0.012195,-0.004184,-0.005051
19720302,0,0.025271,-0.018051,0.007905,0.013077,-0.004577,-0.001658,0.002033,0.007645,0.008235,0,0.013423,-0.004762,0.022581,-0.02938,-0.002101,-0.005229,0.004525,0,0.005464,-0.001447,-0.011834,-0.057884,0,-0.035714,0.00692,0.016717,-0.02381,-0.017341,-0.001466,0,-0.006211,0.007829,0,-0.005263,-0.002667,-0.001307,-0.006757,0,0.001792,-0.008772,-0.009524,0.015766,0.003115,-0.021493,0.041237,0.021703,0.017212,-0.002101,-0.015228
19720303,0,0.007042,0.003676,9.8e-4,0.031131,0.025287,-0.008306,0,0.01214,0.017503,0.035088,0.008278,0.004785,-0.005521,0.004484,-0.0063160000000000004,0.007884,-0.004505,0.01194,0.016304,0.002899,0.005988,0,0.005484,0.005291,0.003436,-0.00299,0,-0.041176,-0.014684,0.011876,0.008036,0.010214,-0.001295,0,-0.010695,-0.005236,-0.003401,0.004505,0.008945,-0.037611,-0.009615,-0.013304,0.006211,0.006936,-0.024752,-0.003268,0.030457,0.010526,0.020619
19720306,0.026087,-0.01049,0.010989,0.008815,0.033873,-0.003363,0.00335,0.016227,0.005997,0.034404,0.033898,0.006568,-0.009524,0.015067,0.003348,0.010593,0.022164,0.00905,0.023599,0.024064,0.001445,-0.005952,0,0.012727,0.052632,-0.006849,0.007496,0.00813,0.030675,0.007452,0.011737,0.004429,0.01011,-0.003891,0,0.010811,-0.002632,0.003413,0.058296,0.007092,-0.008429,0.033981,0,0.012346,-0.002296,0.010152,0.021311,-0.014778,0.016667,-0.012121
19720307,0.00565,-0.003534,0.001812,0.001942,-0.008547,-0.005624,0.006678,0.013972,-0.004471,0.026608,-0.016393,-0.001637,-0.002436,0.024219,-0.005562,-0.006289,0.003827,-0.008969,0.025937,0.018277,0.010101,0.011976,-0.012712,-0.005386,0,-0.017241,-0.008929,0.004032,0.008929,0.008876,0.016241,0.007055,0.00455,-0.013021,-0.017206,0.005348,0.015831,0.006803,0.016949,0.021127,-0.01051,0,-0.002247,0.012195,-0.00575399999999999,-0.001675,0.011236,0.003333,0.032787,-0.010256
19720308,0,0,-0.003617,0.02907,-0.005747,-0.014706,0.016584,0.007874,-0.016467,-0.008639,0,0.016393,-0.003226,0.006865,0.003356,0.008439,-0.005083,0.002262,0.022472,-0.010256,0.005714,0,0,-0.01083,-0.015,0.010526,0.003003,0,0,0.008798,0.010274,0.002627,-0.002717,0.021108,0.01084,0,0.005195,0.003378,0.008333,-0.006897,-0.017188,0.004695,0.009009,0.012048,0,-0.003356,0.028571,-0.004983,-0.013889,-0.005181
19720309,0.011236,-0.007092,-0.001815,0.010358,-0.00289,-0.005741,0,0,-0.004566,-0.006536,-0.008333,-0.025806,0.014563,0,-0.001115,0.002092,-0.019157,-0.002257,-0.005495,0.012953,-0.011364,-0.011834,0.004292,-0.007299,-0.010152,-0.003472,-0.010479,-0.016064,0.0059,0.002907,0.035028,0.00262,-0.003633,0.01292,0,0,-0.002584,0.013468,0.004132,0,-0.019873,0,-0.011161,0.041667,-0.027778,0,-6.17e-4,-0.028381,0.008048,-0.010417
19720310,0.002778,-0.010714,-0.007273,-0.018378,-0.014493,0.003464,-0.016313,-0.011719,0.007645,0.008772,0.004202,-0.014901,0.00319,0.006061,-0.004464,-0.002088,0.005208,-0.006787,-0.01105,0.007673,0.005747,0.011976,0.008547,-0.003676,-0.025641,0,-0.006051,0,-0.01173,-0.002899,-0.037118,0.008711,-9.12e-4,-0.026786,0.005362,-0.005319,-0.005181,-0.006645,0.016461,0,-0.033252,-0.009346,0.004515,-0.007829,-0.019048,0.003367,-0.009346,0.012027,-0.00998,-0.015789
19720313,-0.00277,-0.01083,-0.009158,-0.038095,-0.011765,-0.021864,-0.021559,0.003953,-0.004552,-0.021739,0.008368,-0.021849,-0.019078,-0.009789,-0.015695,-0.008368,-0.010363,-0.009112,-0.03352,-0.027919,-0.042857,0.005917,0.004237,-0.009225,-0.031579,-0.012195,0.001522,0.008163,-0.005935,0.02907,-0.015873,-0.011226,-0.005474,-0.015727,-0.008,-0.002674,-0.003906,-0.020067,-0.008097,0,0.02349,-0.009434,0.006742,-0.037464,0.006068,-0.043624,-0.034591,-0.001698,0.014113,-0.026738
19720314,0,-0.00365,-0.001848,0.005941,0.005952,0.012941,0.011864,0,0.007622,-0.002222,0.008299,0.02921,-0.001621,-0.006844,-0.001139,0.00211,-0.006545,-0.022989,0.011561,0,0.019403,0.017647,-0.004219,0,0.01087,0,0,0.016194,0.020896,-0.026836,0.020737,0.003493,0.008257,0.01731,-0.032258,0.018981,-0.011765,-0.006826,-0.004082,0.005208,0.003279,-0.004762,0.002232,0.017964,-0.006031,-0.016084,-0.006515,0,-0.00994,-0.010989
19720315,-0.005556,-0.003663,-0.007407,-0.009843,0.001479,0.017422,-0.011725,0.001969,-0.006051,0.01559,-0.004115,-0.006678,-0.003247,0.019142,0.002281,0.008421,0,0.016471,0.002857,0.002611,0.001464,0.00578,-0.008475,0.007449,-0.032258,-0.001764,0.009119,0,-0.023392,-0.001451,0.003386,0.003481,-9.1e-4,0.018325,0.008333,-0.005291,0.010582,0.003436,-0.004098,0.013817,0.005719,0.004785,0.004454,-0.002941,0.002427,0.025,0.022951,0.020408,-0.004016,0.005556
